question,answer,answer_numeric,is_integer_like,decimals,answer_type,decade,century,q_len_chars,q_len_words,q_wh_type,outlier_iqr,zscore,outlier_z
How many times per second does mains electricity change from positive to negative ?,50.0,50.0,True,0,age,,,83,14,quantity,False,-0.30948890782428834,False
Reggae superstar Bob Marley died in which year?,1981.0,1981.0,True,0,year,1980.0,20.0,47,8,which,False,0.10422080007926172,False
"Because of an uprising that began in France and quickly spread to Italy, the Austrian Empire and Germany, which year of the 19'th century became known as the ' Year of Revolutions ' ?",1848.0,1848.0,True,0,year,1840.0,19.0,183,34,which,False,0.07572603511231603,False
In which year did the Peterloo Massacre take place ?,1819.0,1819.0,True,0,year,1810.0,19.0,52,10,which,False,0.06951289087140305,False
What is the sum of the interior angles of a pentagon ?,540.0,540.0,True,0,medium_int,,,54,12,what,False,-0.2045081947881726,False
Name the Year: The musical My Fair Lady has its first performance on Broadway ; Elvis Presley has his first U.K. hit.,1956.0,1956.0,True,0,year,1950.0,20.0,117,22,other,False,0.09886464125088848,False
Which year saw the birth of the sextuplets 'The Waltons'?,1983.0,1983.0,True,0,year,1980.0,20.0,57,10,which,False,0.10464929278553159,False
Which year saw the SAS storm the Iranian Embassy in London ?,1980.0,1980.0,True,0,year,1980.0,20.0,60,12,which,False,0.1040065537261268,False
"Name the year - flash floods badly damage the Cornish village of Boscastle, a 'Fathers for Justice' campaigne, dressed as Batman, breaches security at Buckingham Palace and footballer Emlyn Hughes and DJ John Peel sadly die.",2004.0,2004.0,True,0,year,2000.0,21.0,224,36,other,False,0.10914846620136512,False
"Name the year - Prince Edward leaves the Marines just three months after joining, the book Spycatcher is released, race riots break out in the Chapeltown area of Leeds and the Pet Shop Boys reach number 1 in the UK charts with the record 'It's a Sin' ?",1987.0,1987.0,True,0,year,1980.0,20.0,252,48,area,False,0.10550627819807132,False
"Name the year - Anna Ford becomes the first female news reader on ITV, the charity Motability is founded, Bulgarian dissident Geogi Markov is killed with a poison tipped umbrella and Althea and Donna reach number 1 in the UK charts with 'Uptown Ranking' ?",1978.0,1978.0,True,0,year,1970.0,20.0,255,45,other,False,0.10357806101985693,False
The 'Thought Police' feature in whic famous novel of 1949?,1984.0,1984.0,True,0,year,1980.0,20.0,58,10,other,False,0.10486353913866653,False
Which year of the 20th century saw the British General Strike?,1926.0,1926.0,True,0,year,1920.0,20.0,62,11,which,False,0.09243725065684057,False
In which year were One Pound coins introduced?,1983.0,1983.0,True,0,year,1980.0,20.0,46,8,which,False,0.10464929278553159,False
In which year did the Bank of England 10 shilling note cease to be legal tender?,1970.0,1970.0,True,0,year,1970.0,20.0,80,16,which,False,0.1018640901947775,False
"In Troy weight , how many grains are there in a pennyweight ?",24.0,24.0,True,0,age,,,61,13,quantity,False,-0.31505931300579654,False
How many gills are there in half a gallon?,16.0,16.0,True,0,age,,,42,9,quantity,False,-0.316773283830876,False
In which year did Argentina's Maradona score his infamous 'hand of God' goal?,1986.0,1986.0,True,0,year,1980.0,20.0,77,13,which,False,0.10529203184493638,False
In which year did Napoelon's troops capture Moscow ?,1812.0,1812.0,True,0,year,1810.0,19.0,52,9,which,False,0.06801316639945854,False
In which year did rank outsider Foinavon unexpectedly win the Grand National?,1967.0,1967.0,True,0,year,1960.0,20.0,77,12,which,False,0.10122135113537271,False
In which year was the Butler Education Act passed ?,1944.0,1944.0,True,0,year,1940.0,20.0,51,10,which,False,0.09629368501326932,False
In which year was the Open University founded ?,1969.0,1969.0,True,0,year,1960.0,20.0,47,9,which,False,0.10164984384164256,False
"Which year saw the kidnap of the racehorse Shergar, the introduction of the TV gameshow Blockbusters and the deaths of David Niven and Violet Carson ?",1983.0,1983.0,True,0,year,1980.0,20.0,150,26,which,False,0.10464929278553159,False
"Which year saw Frankie Detori famously win all six races on the card at Ascot, the introduction Of the TV gameshow Never Mind The Buzzcocks and the deaths of Jon Pertwee and Peter Swales ?",1996.0,1996.0,True,0,year,1990.0,20.0,188,35,which,False,0.10743449537628569,False
Which is the next prime number that is greater than 75 ?,79.0,79.0,True,0,age,,,56,12,which,False,-0.3032757635833754,False
Which is the next prime number that is greater than 90 ?,97.0,97.0,True,0,age,,,56,12,which,False,-0.29941932922694664,False
In which year was corporal punishment officially banned in British State Schools ?,1986.0,1986.0,True,0,year,1980.0,20.0,82,13,which,False,0.10529203184493638,False
Which year of the 20th century saw the Iranian Embassy siege in London ?,1980.0,1980.0,True,0,year,1980.0,20.0,72,14,which,False,0.1040065537261268,False
Which year of the 20th century saw the Chernobyl disaster ?,1986.0,1986.0,True,0,year,1980.0,20.0,59,11,which,False,0.10529203184493638,False
Which Peugeot model won the award for European Car Of The Year in 1988 ?,405.0,405.0,True,0,medium_int,,,72,15,which,False,-0.23343145246138816,False
"In which calendar year did the following events all take place: Alfred Hitchcock died, Ronald Reagan was elected as President of the USA, and the Summer Olympic Games were held in Moscow ?",1980.0,1980.0,True,0,year,1980.0,20.0,188,33,which,False,0.1040065537261268,False
How many cards are there in a typical tarot pack ?,78.0,78.0,True,0,age,,,50,11,quantity,False,-0.3034900099365103,False
In which year was the pound coin introduced to replace the Bank of England £1 banknote ?,1983.0,1983.0,True,0,year,1980.0,20.0,88,17,which,False,0.10464929278553159,False
"On October 1st of which year did Ford put its first Model T on sale ? Was it 1898, 1908 or 1918 ?",1908.0,1908.0,True,0,year,1900.0,20.0,97,23,which,False,0.08858081630041183,False
In which year were TV licences introduced in the UK?,1946.0,1946.0,True,0,year,1940.0,20.0,52,10,which,False,0.09672217771953917,False
In which year (or decade) were luncheon vouchers introduced in the UK?,1955.0,1955.0,True,0,year,1950.0,20.0,70,12,which,False,0.09865039489775354,False
In which year did the ocean liner the QE2 make her maiden voyage?,1969.0,1969.0,True,0,year,1960.0,20.0,65,13,which,False,0.10164984384164256,False
What number is a hurricane-force storm on the conventional Beaufort Wind Force Scale?,12.0,12.0,True,0,age,,,85,13,what,False,-0.3176302692434157,False
"In what year was England ruled (technically) by kings called Edward, Harold, Edgar and William, in that order?",1066.0,1066.0,True,0,year,1060.0,11.0,110,18,year,False,-0.09181461303919934,False
"A Munro, of which there are 283, is a Scottish mountain which is over how many feet high?",3000.0,3000.0,True,0,other_numeric,,,89,18,quantity,False,0.32253783392375557,False
How many pieces are on the board at the start of a game of chess?,32.0,32.0,True,0,age,,,65,15,quantity,False,-0.31334534218071713,False
How many presidents of France had there been as at 2010? 7; 12; 23; or 35?,23.0,23.0,True,0,age,,,74,16,quantity,False,-0.3152735593589315,False
How many players are (on the field) in a men's lacrosse team (one team not both teams)?,10.0,10.0,True,0,age,,,87,17,quantity,False,-0.3180587619496856,False
"In the conventional western musical scale there are how many notes including sharps and flats, excluding those which repeat in a different octave?",12.0,12.0,True,0,age,,,146,23,quantity,False,-0.3176302692434157,False
In the Imperial Measurement system how many pounds are in a stone?,14.0,14.0,True,0,age,,,66,12,quantity,False,-0.3172017765371459,False
What number Pennsylvania Avenue is the Whitehouse?,1600.0,1600.0,True,0,year,1600.0,17.0,50,7,what,False,0.02259293953485335,False
How many fences (not the number of times they are jumped) are on the Aintree Grand National race course?,16.0,16.0,True,0,age,,,104,19,quantity,False,-0.316773283830876,False
In which year were Concorde planes retired from service?,2003.0,2003.0,True,0,year,2000.0,21.0,56,9,which,False,0.1089342198482302,False
In which year did Morocco gain its independence from France?,1956.0,1956.0,True,0,year,1950.0,20.0,60,10,which,False,0.09886464125088848,False
Holes in a standard round of golf?,18.0,18.0,True,0,age,,,34,7,other,False,-0.3163447911246061,False
Total dots on a die?,21.0,21.0,True,0,age,,,20,5,other,False,-0.31570205206520136,False
Total of the sides on a pentagon and a heptagon?,12.0,12.0,True,0,age,,,48,10,other,False,-0.3176302692434157,False
Days of the average human menstrual cycle?,28.0,28.0,True,0,age,,,42,7,other,False,-0.31420232759325684,False
Lines traditionally in a sonnet?,14.0,14.0,True,0,age,,,32,5,other,False,-0.3172017765371459,False
Whole miles in a marathon running event?,26.0,26.0,True,0,age,,,40,7,who,False,-0.3146308202995267,False
"""""""The Lord is My Shepherd..."""" psalm number?""",23.0,23.0,True,0,age,,,46,7,other,False,-0.3152735593589315,False
"The age that Brian Jones, Janis Joplin, Jimmy Hendrix, Jim Morrison and Kurt Kobain all died?",27.0,27.0,True,0,age,,,93,16,other,False,-0.3144165739463918,False
A Nebuchadnezzar wine/champagne bottle equates to how many normal bottles?,20.0,20.0,True,0,age,,,74,10,quantity,False,-0.3159162984183363,False
The average age of a US combat soldier in the Vietnam war (also a 1985 Paul Hardcastle No1 hit song)?,19.0,19.0,True,0,age,,,101,20,other,False,-0.3161305447714712,False
Red balls on a snooker table at the start of a frame (traditional full game version)?,15.0,15.0,True,0,age,,,85,16,other,False,-0.31698753018401093,False
The Boeing Superfortress B-'what'-type of American aircraft that dropped atom bombs on Hiroshima and Nagasaki in 1945?,29.0,29.0,True,0,age,,,118,17,what,False,-0.3139880812401219,False
British orbital motorway featuring the Dartford Crossing is the M-what?,25.0,25.0,True,0,age,,,71,10,what,False,-0.3148450666526616,False
"Diez, Tio, Zehn, and Zece (in Spanish, Swedish, German and Romanian)?",10.0,10.0,True,0,age,,,69,11,other,False,-0.3180587619496856,False
In which year was the Metropolitan Police Service established in London?,1829.0,1829.0,True,0,year,1820.0,19.0,72,11,which,False,0.07165535440275235,False
In which year was the National Health Service established in Great Britain?,1948.0,1948.0,True,0,year,1940.0,20.0,75,12,which,False,0.09715067042580904,False
In what year were dog licences abolished in England?,1987.0,1987.0,True,0,year,1980.0,20.0,52,9,year,False,0.10550627819807132,False
How many square yards in a UK acre?,4840.0,4840.0,True,0,other_numeric,,,35,8,quantity,False,0.716751123692027,False
What degree angle are the corners of a regular tetrahedron?,60.0,60.0,True,0,age,,,59,10,what,False,-0.30734644429293906,False
South-West is how many degrees on a compass?,225.0,225.0,True,0,medium_int,,,44,8,quantity,False,-0.2719957960256756,False
9.9498744 (to the nearest seven decimal places) is the square root of which whole number?,99.0,99.0,True,0,age,,,89,15,area,False,-0.29899083652067676,False
How many minutes are there in a degree of an angle?,60.0,60.0,True,0,age,,,51,11,quantity,False,-0.30734644429293906,False
What degrees temperature is the same in Centigrade/Celsius as it is in Fahrenheit?,-40.0,-40.0,True,0,negative,,,82,13,what,False,-0.3287710796064321,False
How many vertices (corners) has a regular dodecahedron (a dodecahedon is a 3D form with 12 faces)?,20.0,20.0,True,0,age,,,98,17,quantity,False,-0.3159162984183363,False
How many squares are in the grid of a Sudoku number puzzle (this is not a trick question - individual squares - not including other 'squares' which could be formed from blocks of individual squares)?,81.0,81.0,True,0,age,,,199,35,quantity,False,-0.30284727087710556,False
100 degrees Celsius is how many degrees Fahrenheit?,212.0,212.0,True,0,medium_int,,,51,8,quantity,False,-0.2747809986164297,False
A 'boxcar' is a term for rolling which number on the dice in a game of craps?,12.0,12.0,True,0,age,,,77,17,which,False,-0.3176302692434157,False
2011 is how many years' anniversary of the start of (what is conventionally referred to as) the US Civil War?,150.0,150.0,True,0,medium_int,,,109,20,age,False,-0.28806427251079536,False
What area in square metres is a hectare?,10000.0,10000.0,True,0,large_number,,,40,8,area,True,1.8222623058682663,False
How many cubic inches are in a cubic foot?,1728.0,1728.0,True,0,year,1720.0,18.0,42,9,quantity,False,0.050016472736124404,False
How many litres (or liters) are in a cubic metre?,1000.0,1000.0,True,0,year,1000.0,11.0,49,10,quantity,False,-0.10595487234610473,False
How many serifs are in the HONDA Motor Company logo?,12.0,12.0,True,0,age,,,52,10,quantity,False,-0.3176302692434157,False
"Aside from an extra 385 yards, how many miles is a marathon race?",26.0,26.0,True,0,age,,,65,13,quantity,False,-0.3146308202995267,False
"What number, between two hyphens, is used by journalists, etc., to mark the end of a newspaper or broadcast story?",30.0,30.0,True,0,age,,,114,20,what,False,-0.31377383488698696,False
The Tropics of Cancer and Capricorn are respectively (what number)-and-half degrees north and south of the Equator?,23.0,23.0,True,0,age,,,115,17,what,False,-0.3152735593589315,False
"A lunar month is an average (how many) days plus 12 hours, 44 minutes and 3 seconds?",29.0,29.0,True,0,age,,,84,17,quantity,False,-0.3139880812401219,False
What is the only number that equals twice the sum of its digits (digit means numerical symbol)?,18.0,18.0,True,0,age,,,95,17,what,False,-0.3163447911246061,False
Pure gold is (how many)-carat?,24.0,24.0,True,0,age,,,30,5,quantity,False,-0.31505931300579654,False
(Supplementary question) As at 2011 how many countries which criminalize homosexuality are in the British Commonwealth?,40.0,40.0,True,0,age,,,119,16,quantity,False,-0.3116313713556377,False
