question,answer_true,answer_model,confidence_verbalized,prob_all_tokens.n_tokens,prob_all_tokens.logprob_sum,prob_all_tokens.logprob_avg,prob_all_tokens.prob_joint,prob_all_tokens.prob_geo_mean,prob_all_tokens.perplexity,prob_all_tokens.p_min,prob_all_tokens.frac_p_gt_0_1,prob_all_tokens.frac_p_gt_0_01,prob_tokens_only.n_tokens,prob_tokens_only.logprob_sum,prob_tokens_only.logprob_avg,prob_tokens_only.prob_joint,prob_tokens_only.prob_geo_mean,prob_tokens_only.perplexity,prob_tokens_only.p_min,prob_tokens_only.frac_p_gt_0_1,prob_tokens_only.frac_p_gt_0_01,judge_confidence,abs_error,rel_error,log_error,qid,model_answer_raw,parse_error,model,logprobs_k,judge,is_correct,log1p_abs_error
6 and 28 are perfect numbers. What is the next perfect number in the sequence?,496.0,496.0,0.99,28.0,-0.2527671155326735,-0.009027396983309769,0.7766487301903628,0.9910132276280985,1.009068266821635,0.77755952373549,1.0,1.0,3.0,1.6461127999999996e-06,5.487042666666665e-07,1.0,1.0,0.9999994512958839,0.9999974966081335,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
The SDP (Social Democratic Party) was formed in which year?,1981.0,1898.0,0.9,28.0,-2.54714856471702,-0.09096959159703642,0.07830462854911094,0.9130454747318565,1.0952357003835766,0.22043795652341966,1.0,1.0,4.0,-1.9843609102050999,-0.49609022755127496,0.1374684407270093,0.6089066984339097,1.6422877307343982,0.22043795652341966,1.0,1.0,0.6,83.0,0.041898031297324584,0.0427790040776479,,,,,,,0,4.430816798843313
Watson and Crick discovered DNA in what year?,1953.0,1953.0,0.99,29.0,-0.75024881704333,-0.025870648863563103,0.47224903451286904,0.9744611291113613,1.0262081986912381,0.4723747247530648,1.0,1.0,4.0,9.1940165e-06,2.298504125e-06,1.0,1.0,0.9999977014985165,1.0000004740433124,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
In which year did all four of the home nations qualify for the football world cup?,1958.0,1958.0,0.95,29.0,-0.112859160679862,-0.0038916951958573105,0.8932764597063235,0.9961158676359652,1.0038992776746474,0.8937784082719163,1.0,1.0,4.0,-1.002568752e-06,-2.50642188e-07,0.9999989974317506,0.9999997493578434,1.0000002506422194,0.9999967683159219,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year did Charles Lindbergh make the first solo flight across the Atlantic?,1927.0,1927.0,0.99,29.0,-0.12391314738014,-0.004272867151039311,0.8834565680681934,0.99573624855778,1.0042820088636881,0.913189922278564,1.0,1.0,4.0,3.5325064e-06,8.831266e-07,1.0,1.0,0.99999911687379,0.9999968949753206,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many fluid ounces in a UK pint?,20.0,20.0,1.0,28.0,-1.76223762309618,-0.06293705796772071,0.17166032265173253,0.9390025745595075,1.064959806387226,0.20525665649876698,1.0,1.0,4.0,-1.5859329581435,-0.396483239535875,0.20475667457088118,0.6726815510617576,1.4865875218691584,0.20525665649876698,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
Name the year: Winter Olympics held in Innsbruck; The Beatles appear on the Ed Sullivan Show; Radio Caroline first broadcast .,1964.0,1964.0,0.98,29.0,-0.061353864696345996,-0.0021156505067705515,0.9404903745440517,0.9978865859043301,1.0021178900744063,0.941913777416517,1.0,1.0,4.0,7.3217381e-06,1.830434525e-06,1.0,1.0,0.9999981695671503,0.9999971520196556,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
What is the minimum age for male golfers on the European Seniors tour?,50.0,50.0,1.0,26.0,-0.047836002688301,-0.0018398462572423461,0.9532901112742986,0.9981618452223696,1.0018415398128355,0.9701656013645441,1.0,1.0,2.0,1.1520460000000002e-06,5.760230000000001e-07,1.0,1.0,0.9999994239771659,0.9999989196663835,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year of WW2 was the German battleship 'Bismarck' sunk?,1941.0,1941.0,0.99,29.0,-0.16097525627860002,-0.0055508709061586215,0.8513131355015933,0.9944645067115362,1.0055663055353965,0.8624364965289932,1.0,1.0,4.0,5.3732655e-06,1.343316375e-06,1.0,1.0,0.9999986566845273,1.0000006435441071,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year of WW2 did the German forces surrender at Stalingrad?,1943.0,1943.0,0.99,29.0,-0.156364372800566,-0.005391874924157448,0.855247504661119,0.9946226351429056,1.0054064372427256,0.8554361612504722,1.0,1.0,4.0,5.8346196e-06,1.4586549e-06,1.0,1.0,0.9999985413461638,0.9999983236208051,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Six is the first 'Perfect Number', i.e. a number that is the sum of all of its factors (excluding itself), which is the second?",28.0,28.0,0.9,26.0,-1.58249457184345,-0.06086517584013269,0.2054619188719285,0.9409500940302131,1.0627556193940833,0.21215867866837573,1.0,1.0,2.0,2.35694455e-06,1.178472275e-06,1.0,1.0,0.9999988215284193,0.999999865889559,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Which year saw the opening of the Thames flood barrier, the launch of the Hubble telescope and Indira Ghandi's assassination?",1984.0,1984.0,0.95,29.0,-0.08060373508953,-0.002779439141018276,0.9225591968588867,0.9972244199237779,1.002783305363134,0.9230879517645324,1.0,1.0,4.0,7.49609905e-06,1.8740247625e-06,1.0,1.0,0.9999981259769934,1.0000004805625655,1.0,1.0,0.1,0.0,0.0,0.0,,,,,,,1,0.0
"Which year saw the televising of Parliament for the first time, the Romanian civil war resulting in the deaths of the Ceaucescus and the opening of the Berlin Wall?",1989.0,1989.0,0.95,29.0,-0.05897184726626,-0.002033511974698621,0.9427333093033539,0.9979685542100026,1.0020355809623736,0.9441383673454308,1.0,1.0,4.0,6.193302e-08,1.5483255e-08,1.0,1.0,0.9999999845167451,0.9999981336313417,1.0,1.0,0.65,0.0,0.0,0.0,,,,,,,1,0.0
How many years were between the Norman Conquest and the Great Fire of London?,600.0,600.0,0.9,27.0,-0.52831400626236,-0.019567185417124447,0.5895981910183808,0.9806230094094802,1.019759877551913,0.6032251915383818,1.0,1.0,3.0,-0.0226330405854,-0.0075443468618,0.9776211652489802,0.9924840402906191,1.0075728771489163,0.9799245079389977,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
How many years were between the Gunpowder Plot and the Battle of Trafalgar?,200.0,200.0,0.95,28.0,-0.07932437246664,-0.0028330133023799996,0.923740239942849,0.9971709958928776,1.0028370300768619,0.9253537741942285,1.0,1.0,3.0,-0.0002421282747,-8.070942490000001e-05,0.999757901035985,0.999919293832018,1.0000807126819933,0.9997553752055255,1.0,1.0,,0.0,0.0,0.0,,,,,,,1,0.0
Which is the earliest year from which a car could be described as 'vintage'?,1919.0,1919.0,0.8,28.0,-0.434269127526403,-0.015509611697371537,0.6477379079246218,0.9846100429324898,1.0156305099444993,0.6927696225872573,1.0,1.0,4.0,-0.0365779715232,-0.0091444928808,0.9640829199518889,0.9908971908386334,1.0091864314941317,0.9640801708957287,1.0,1.0,0.75,0.0,0.0,0.0,,,,,,,1,0.0
Any building built before which year is automatically 'listed' as historically or architecturally important?,1700.0,1700.0,0.6,28.0,-0.7839443896434,-0.02799801391583571,0.4566014406862458,0.9723902980483016,1.02839364194307,0.5695033863111133,1.0,1.0,4.0,-0.20822193660855,-0.0520554841521375,0.8120267982382683,0.9492761955968364,1.0534341897947543,0.8200336196427239,1.0,1.0,0.3,0.0,0.0,0.0,,,,,,,1,0.0
How many Gold Medals did the Great British team win at the 2012 Summer Olympics?,29.0,29.0,0.99,27.0,-0.031639948421803996,-0.0011718499415482961,0.9688553571873146,0.9988288364064694,1.0011725368259734,0.9754076215187888,1.0,1.0,2.0,3.713998e-06,1.856999e-06,1.0,1.0,0.9999981430027243,1.000000974745975,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
What is the maximum score possible in a game of ten pin bowling?,300.0,300.0,1.0,27.0,-0.14794358490583,-0.005479392033549259,0.8624797704470496,0.99453559245386,1.005494431358316,0.9041787462345751,1.0,1.0,3.0,4.1541643e-06,1.3847214333333333e-06,1.0,1.0,0.9999986152795254,0.9999992903324518,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year were both the Queen and Marilyn Monroe born?,1926.0,1926.0,0.95,29.0,-1.35823028963285,-0.04683552722871896,0.2571153943432748,0.9542443318940533,1.047949635723932,0.2575466783914828,1.0,1.0,4.0,3.99304557e-06,9.982613925e-07,1.0,1.0,0.9999990017391057,0.9999993797393624,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"In which novel is the world divided into Oceania, Eurasia and Eastasia?",1984.0,1984.0,0.95,29.0,-2.27793652828153,-0.0785495354579838,0.10249548519195437,0.9244562654328425,1.081716937179053,0.10266669589347586,1.0,1.0,4.0,-3.1871721199999996e-05,-7.967930299999999e-06,0.9999681287866979,0.9999920321014438,1.000007967962044,0.9999661460660574,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many successive pots must a snooker player make to score a maximum break of 147?,36.0,36.0,1.0,26.0,-0.09049991427485,-0.003480765933648077,0.9134744122086805,0.9965252849095355,1.003486830834182,0.9495321845408979,1.0,1.0,2.0,-9.191688100000001e-06,-4.5958440500000004e-06,0.9999908083541434,0.9999954041665109,1.0000045958546109,0.9999947231402226,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year was the first Battle of St. Albans?,1455.0,1455.0,0.95,29.0,-0.26921904839052,-0.00928341546174207,0.7639758896292203,0.990759542404893,1.009326640016686,0.7682231255267025,1.0,1.0,4.0,1.5133989999999983e-07,3.7834974999999957e-08,1.0,1.0,0.9999999621650257,0.9999970328107021,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year was there a vote in the UK on the issue of leaving the then Common Market?,1975.0,1975.0,0.95,29.0,-1.48164870675742,-0.0510913347157731,0.2272626898050208,0.9501918810636547,1.0524190112849519,0.2272871688506779,1.0,1.0,4.0,4.1511375e-06,1.037784375e-06,1.0,1.0,0.9999989622161635,0.99999839998908,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year was Queen Elizabeth II born?,1926.0,1926.0,1.0,28.0,-0.03421848942975,-0.0012220889082053571,0.9663603420498825,0.9987786575383388,1.0012228359631468,0.9803494571026197,1.0,1.0,4.0,5.48874964e-06,1.37218741e-06,1.0,1.0,0.9999986278135314,0.999999935738742,1.0,1.0,0.99,0.0,0.0,0.0,,,,,,,1,0.0
The Japanese poetry form known as a Haiku consists of how many syllables?,17.0,17.0,0.99,27.0,-0.50438437660723,-0.018680902837304815,0.6038772219623534,0.9814925037520192,1.0188564825276107,0.6087804775792416,1.0,1.0,2.0,1.6889535e-06,8.4447675e-07,1.0,1.0,0.9999991555236065,1.00000067846873,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year did the National Lottery start in the UK?,1994.0,1994.0,0.99,29.0,-2.91718194504562,-0.10059248086364206,0.054085889751771456,0.9043014779638621,1.1058259047100243,0.054181058813524495,0.9655172413793104,1.0,4.0,3.315974e-06,8.289935e-07,1.0,1.0,0.9999991710068437,0.9999991245571832,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Name the year: The Maastricht Treaty is signed, riots in Los Angeles following the beating of Rodney King by police officers, Denmark wins the UEFA European Football Championships.",1992.0,1992.0,0.98,29.0,-0.21746016948971,-0.0074986265341279315,0.804559650303062,0.9925294180234849,1.0075268116398925,0.8049169617417988,1.0,1.0,4.0,6.6689681e-06,1.667242025e-06,1.0,1.0,0.9999983327593649,1.0000013457620056,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year were the FIFA World Cup Soccer Finals held in Chile?,1962.0,1962.0,0.98,29.0,-1.3450701211879401,-0.04638172831682552,0.2605214391466743,0.9546774652038266,1.0474741852071443,0.3124246996379641,1.0,1.0,4.0,-1.7192214999999998e-06,-4.2980537499999996e-07,0.9999982807799779,0.9999995701947174,1.0000004298054674,0.9999969154643572,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Name the year: the Winter Olympics are held in Sarajevo, Space shuttle Discovery makes its maiden voyage, Fernando Torres is born.",1984.0,1984.0,0.98,29.0,-1.55772546279383,-0.05371467113082172,0.21061457749695953,0.9477024748034762,1.0551834848878796,0.21567884638645268,1.0,1.0,4.0,-0.022328898532400002,-0.005582224633100001,0.9779185461779661,0.994433327031742,1.005597834281031,0.9779209924759537,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many countries are there in OPEC?,12.0,13.0,0.95,27.0,-0.084697542369434,-0.0031369460136827405,0.918790137467915,0.9968679690606794,1.0031418713776827,0.9220634223435923,1.0,1.0,2.0,-0.00305685265284,-0.00152842632642,0.9969478147641506,0.9984727411222355,1.0015295949652545,0.9969470515538745,1.0,1.0,0.9,1.0,0.08333333333333333,0.07410797215372167,,,,,,,0,0.6931471805599453
In which year did the UK last win the Eurovision Song Contest with Katrina and the Waves' Love Shine a Light?,1997.0,1997.0,0.99,29.0,-2.012025087789166,-0.06938017544100573,0.1337176103969559,0.9329719196358776,1.0718436203206227,0.14309868240132956,1.0,1.0,4.0,7.7169388e-06,1.9292347e-06,1.0,1.0,0.999998070767161,0.9999973438715275,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year did the UK first win the Eurovision Song Contest with Sandi Shaw's Puppet on a String?,1967.0,1967.0,0.98,29.0,-1.23283579857561,-0.04251157926122793,0.29146486896769125,0.9583793681316383,1.043428138430715,0.314827880690335,1.0,1.0,4.0,5.63263895e-06,1.4081597375e-06,1.0,1.0,0.999998591841254,1.0000003837049736,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year did Winston Churchill become Prime Minister for the first time?,1940.0,1940.0,0.99,29.0,-0.09459122909999029,-0.0032617665206893204,0.9097447356466725,0.9967435472607202,1.0032670918695479,0.9478362118159696,1.0,1.0,4.0,-1.8319115000000002e-06,-4.5797787500000005e-07,0.9999981680901779,0.9999995420222298,1.0000004579779798,0.9999969042885917,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which book would you find this line; 'Who controls the past controls the future. Who controls the present controls the past'?,1984.0,1984.0,0.95,29.0,-0.22310102860095601,-0.007693138917274345,0.8000340188938857,0.9923363775360335,1.0077228071422668,0.8357626229974988,1.0,1.0,4.0,-0.0001894936476,-4.73734119e-05,0.9998105243051872,0.9999526277102023,1.0000473745340377,0.9998088135584575,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many groats were there in £1?,60.0,240.0,1.0,27.0,-0.49055169436677,-0.018168581272843334,0.6122885048681963,0.9819954723568786,1.018334634069044,0.6797342948768618,1.0,1.0,3.0,-0.09431505067045,-0.03143835022348333,0.9099960222174139,0.9690506963711091,1.0319377549025965,0.9100799010264122,1.0,1.0,0.95,180.0,3.0,1.3739230693173434,,,,,,,0,5.198497031265826
"In which year was Facebook launched, George Bush defeated John Kerry in the US Presidential Election and Maria Sharapova won Wimbledon?",2004.0,2004.0,0.99,29.0,-1.153600065344003,-0.03977931259806907,0.3154989057396389,0.9610014966758037,1.0405811057101324,0.3195008004010755,1.0,1.0,4.0,2.8805807e-06,7.20145175e-07,1.0,1.0,0.9999992798550843,0.9999991748485404,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"In which year was Dolly the sheep born, Martina Hingis won Wimbledon, and Bill Clinton defeated Bob Dole in the US presidential election?",1996.0,1996.0,0.95,29.0,-0.21928971965517002,-0.007561714470867932,0.8030890137735965,0.9924668033654837,1.0075903764327139,0.8041040924194959,1.0,1.0,4.0,-0.0002740127937,-6.8503198425e-05,0.9997260247443769,0.9999314991478655,1.0000685055448226,0.9997234577948466,1.0,1.0,0.8,0.0,0.0,0.0,,,,,,,1,0.0
The bodies of murdered schoolgirls Holly Wells and Jessica Chapman from Soham were discovered in which year?,2002.0,2002.0,0.99,29.0,-0.12476682238386,-0.0043023042201331034,0.8827027051019287,0.9957069374324509,1.0043115724177027,0.920063821637521,1.0,1.0,4.0,5.993060700000003e-07,1.4982651750000008e-07,1.0,1.0,0.9999998501734937,0.9999975841521181,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"To within three years, in which year was the Metropolitan Police Act passed, forming the first official police force?",1829.0,1829.0,0.95,29.0,-0.55786830661038,-0.01923683815897862,0.5724280051773143,0.9809470090451625,1.0194230583091164,0.5727759791823697,1.0,1.0,4.0,-1.2358651e-06,-3.08966275e-07,0.9999987641356637,0.9999996910337727,1.0000003089663227,0.9999976605204366,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
Name the year Russia shoots down U2 spy plane; France becomes the world's 4th nuclear power and Adolf Eichmann is captured by the Israelis in Buenos Aires.,1960.0,1960.0,0.95,29.0,-0.16412636800145,-0.005659529931084483,0.848634774823596,0.9943564550384145,1.0056755753261213,0.8489365673572888,1.0,1.0,4.0,2.8922223e-06,7.23055575e-07,1.0,1.0,0.9999992769446864,0.9999970607503196,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Name the year: the U.S. Draft Board refuses Muhammed Ali's exemption, the Boston Strangler is sentenced to life imprisonment and three astronauts perish in the Apollo I fire.",1967.0,1967.0,0.95,29.0,-0.13340980525818,-0.0046003381123510345,0.8751063954135878,0.9954102272354232,1.0046109359126478,0.8754922407022142,1.0,1.0,4.0,4.8491637e-06,1.212290925e-06,1.0,1.0,0.9999987877098099,1.0000005206094356,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"According to the 1975 hit Paul Simon song, how many different ways are there to leave your lover?",50.0,50.0,0.99,27.0,-0.7357033782084139,-0.027248273266978294,0.47916830387191217,0.9731196119452772,1.0276229023901684,0.5028203398107602,1.0,1.0,2.0,-1.5404076e-06,-7.702038e-07,0.9999984595935865,0.9999992297964966,1.0000007702040965,0.9999972786791028,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year was the Aberfan Disaster?,1966.0,1966.0,1.0,28.0,-0.16691567691654,-0.005961274175590714,0.8462709685061248,0.9940564589644396,1.0059790779305957,0.8482208845880133,1.0,1.0,4.0,2.69757584e-06,6.7439396e-07,1.0,1.0,0.9999993256062674,0.9999991711232435,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year did Richard Nixon resign as US President?,1974.0,1974.0,1.0,28.0,-0.39451041647227003,-0.014089657731152502,0.6740099426500903,0.9860091369576066,1.0141893847815275,0.6768439194440417,1.0,1.0,4.0,1.0998919999999998e-06,2.7497299999999996e-07,1.0,1.0,0.9999997250270378,0.9999974742563897,1.0,1.0,0.99,0.0,0.0,0.0,,,,,,,1,0.0
How many gallons of beer are in an English barrel?,36.0,36.0,0.95,27.0,-0.24275461732609202,-0.008990911752818223,0.7844639840261427,0.9910493856337413,1.009031451404952,0.7995930405964574,1.0,1.0,2.0,7.111579100000001e-06,3.5557895500000003e-06,1.0,1.0,0.9999964442167718,1.0000035371693559,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
How many gallons of beer are in an English hogshead?,54.0,54.0,0.95,27.0,-0.03857038172588,-0.0014285326565140742,0.9621639835949349,0.9985724872105657,1.0014295534953321,0.9633029662158048,1.0,1.0,2.0,4.9546361e-06,2.47731805e-06,1.0,1.0,0.9999975226850185,1.0000017192229778,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
In which year did Sigmund Freud die?,1939.0,1939.0,0.99,29.0,-2.01210459623933,-0.06938291711170103,0.13370697913963664,0.9329693617376124,1.0718465589668948,0.13408460468772787,1.0,1.0,4.0,5.26010987e-06,1.3150274675e-06,1.0,1.0,0.9999986849733972,1.000000162050143,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In what year was the Berlin Wall erected?,1961.0,1961.0,0.99,29.0,-0.10756448744814999,-0.0037091202568327584,0.8980186096549706,0.9962977500328387,1.0037160075560136,0.9096131261191778,1.0,1.0,4.0,9.84873621e-06,2.4621840525e-06,1.0,1.0,0.9999975378189787,1.0000002151355332,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In 1918 the right to vote was granted to British women over what age?,30.0,30.0,0.98,27.0,-2.734178018244,-0.10126585252755556,0.06494737072273833,0.9036927519453933,1.106570787302747,0.06627178751699737,0.9629629629629629,1.0,2.0,-1.5930273e-06,-7.9651365e-07,0.9999984069739689,0.9999992034866673,1.0000007965139672,0.9999966267552894,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
How many seats do the SNP have in Parliament?,56.0,43.0,0.95,27.0,-0.01634350012555,-0.0006053148194648148,0.9837893302503825,0.999394868346591,1.000605498059451,0.9870884604324442,1.0,1.0,2.0,-0.0031943348037799997,-0.0015971674018899998,0.9968107616555959,0.9984041073911886,1.0015984435530634,0.9968105211289561,1.0,1.0,0.95,13.0,0.23214285714285715,0.25886163391628925,,,,,,,0,2.6390573296152584
In which year was Martin Luther King Jnr assassinated?,1968.0,1968.0,0.99,29.0,-0.116860805077936,-0.004029682933721931,0.8897090275234001,0.9959784253436326,1.0040378130228875,0.8931593058562508,1.0,1.0,4.0,4.930145239999999e-06,1.2325363099999998e-06,1.0,1.0,0.9999987674644496,0.9999983571483495,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"To within a year either side, in which year was the congestion charge introduced in London?",2003.0,2003.0,0.9,28.0,-0.78764795033867,-0.028130283940666783,0.45491351713013317,0.9722616884652171,1.0285296765920806,0.4549507671279817,1.0,1.0,4.0,7.92648654e-06,1.981621635e-06,1.0,1.0,0.9999980183803284,1.0000009341169762,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many digits are on the “long number” seen on the front of a credit or debit card?,16.0,16.0,0.95,27.0,-0.014984121414815,-0.0005549674598079629,0.985127581911101,0.9994451865061494,1.00055512148274,0.9853582385216947,1.0,1.0,2.0,2.0160805e-06,1.00804025e-06,1.0,1.0,0.9999989919602581,1.0000008791688864,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
During the 2 circuits of the Grand National course at Aintree how many jumps are taken by those horses completing the race?,30.0,30.0,0.99,27.0,-1.204143903764611,-0.044597922361652255,0.2999486745593998,0.9563819443295685,1.0456073600396212,0.35318319170107826,1.0,1.0,2.0,7.202288600000001e-06,3.6011443000000003e-06,1.0,1.0,0.9999963988621842,1.0000035796830071,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
In which year was the Channel Tunnel opened?,1994.0,1994.0,0.99,29.0,-1.02950599841838,-0.035500206842013105,0.3571833661410461,0.9651225346020919,1.036137862444884,0.3653274880987433,1.0,1.0,4.0,-2.8074719e-06,-7.01867975e-07,0.9999971925320409,0.9999992981322713,1.0000007018682213,0.9999984633189807,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
